gameDuration;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;t1_towerKills;t1_inhibitorKills;t1_baronKills;t1_dragonKills;t1_riftHeraldKills;t2_towerKills;t2_inhibitorKills;t2_baronKills;t2_dragonKills;t2_riftHeraldKills;winner
2685;1;1;2;2;2;2;8;1;2;4;0;11;2;1;2;1;1
2500;2;2;2;1;1;0;6;0;2;5;0;9;1;0;0;0;2
1710;1;1;1;1;2;0;8;2;1;2;0;2;0;0;1;0;1
2059;2;2;2;1;2;0;8;1;1;1;0;9;2;1;2;0;2
2028;1;2;1;1;1;0;8;2;2;4;0;2;0;0;0;0;1
1439;2;2;2;0;2;0;1;0;0;0;0;9;2;0;1;0;2
3008;2;2;2;2;2;0;9;2;0;2;0;10;4;2;3;0;1
1547;1;2;1;1;2;1;8;1;1;0;1;3;0;0;3;0;1
1928;2;1;2;2;2;0;1;0;0;1;0;11;3;1;3;0;2
2011;2;1;1;1;2;0;8;1;1;0;0;3;0;0;2;0;1
2537;1;1;1;1;2;0;11;6;2;3;0;2;0;0;1;0;1
2858;1;1;2;2;1;1;5;0;0;2;1;11;4;1;1;0;2
2365;1;2;1;1;1;1;11;4;1;4;1;4;0;0;0;0;1
1079;2;1;0;0;1;0;3;0;0;2;0;0;0;0;0;0;1
927;1;1;0;0;1;0;4;0;0;2;0;0;0;0;0;0;1
1607;1;1;2;2;1;1;3;0;0;2;1;11;3;1;1;0;2
1733;2;1;0;0;1;0;5;0;0;4;0;2;0;0;0;0;1
2651;1;2;2;0;1;2;6;1;0;3;0;9;2;0;1;1;2
2169;1;2;2;2;1;1;6;0;0;2;1;9;1;1;2;0;2
1882;2;2;1;1;1;0;11;3;1;2;0;2;0;0;0;0;1
2511;1;2;2;2;2;2;5;1;1;1;0;11;5;1;5;1;2
2363;1;1;2;1;2;0;2;0;1;0;0;10;4;0;3;0;2
2370;2;1;2;2;2;2;6;0;0;1;0;6;1;1;2;1;2
1613;2;1;1;1;1;2;10;2;1;1;0;3;0;0;0;1;1
1634;1;2;2;2;2;0;4;0;0;0;0;9;2;1;2;0;2
2095;1;1;1;0;1;0;9;1;0;2;0;0;0;0;1;0;1
1211;1;1;1;0;1;1;10;2;0;2;1;0;0;0;0;0;1
1441;1;1;0;0;0;0;4;0;0;0;0;2;0;0;0;0;1
1301;2;1;0;0;1;1;6;0;0;1;1;0;0;0;0;0;1
1915;1;2;2;2;2;1;2;0;0;0;1;8;3;1;3;0;2
1315;1;1;1;0;1;0;10;2;0;2;0;0;0;0;0;0;1
1980;2;2;2;2;2;2;0;0;0;0;0;11;3;1;3;1;2
2950;1;1;1;2;1;1;10;4;2;5;1;3;0;1;0;0;1
2306;1;1;2;2;2;0;4;0;0;1;0;10;2;1;2;0;2
2405;2;2;2;2;2;2;8;2;0;2;0;7;1;1;2;1;1
2400;1;1;1;0;2;0;9;3;0;2;0;5;0;0;1;0;1
1302;2;2;2;0;0;2;0;0;0;0;0;10;2;0;0;1;2
1600;1;1;0;0;2;0;6;0;0;2;0;1;0;0;1;0;1
1772;2;1;2;2;1;1;4;0;0;1;1;8;1;1;2;0;2
2237;1;2;2;1;1;0;5;0;1;4;0;7;2;0;1;0;2
2143;2;2;2;1;1;2;8;1;1;3;0;8;2;0;1;1;1
2028;2;2;2;0;2;0;1;0;0;0;0;10;2;0;2;0;2
1940;1;1;1;1;1;0;9;1;1;1;0;4;0;0;1;0;1
1154;1;1;0;0;1;1;5;0;0;1;1;0;0;0;0;0;1
2219;2;1;2;2;2;0;7;1;0;1;0;8;2;1;3;0;1
1924;2;2;2;2;2;2;2;0;0;0;0;9;2;1;4;1;2
2589;1;1;1;1;1;1;11;3;1;4;1;3;0;0;0;0;1
2094;2;2;2;2;2;0;2;0;0;0;0;10;2;1;4;0;2
1581;1;2;2;2;2;2;1;0;0;0;0;10;2;1;2;1;2
2586;1;1;1;2;2;1;10;5;0;2;1;2;0;2;2;0;1
1514;1;2;0;2;2;0;0;0;0;0;0;4;0;1;2;0;2
1771;2;2;2;2;2;0;1;0;0;0;0;11;3;1;3;0;2
1415;1;2;2;0;2;2;2;0;0;0;0;11;2;0;3;1;2
1426;2;2;0;0;1;0;0;0;0;1;0;6;0;0;1;0;2
3116;2;2;2;2;2;1;5;0;0;4;1;9;3;3;2;0;2
2028;2;2;2;0;2;1;2;0;0;0;1;10;2;0;4;0;2
1509;1;1;2;2;2;2;2;0;0;0;0;7;1;1;3;1;2
1694;1;2;2;2;2;1;5;0;0;1;1;9;1;1;2;0;2
1139;1;1;1;0;1;0;11;3;0;1;0;0;0;0;0;0;1
1199;1;1;1;0;1;0;6;1;0;2;0;1;0;0;0;0;1
2101;1;1;1;1;2;1;10;2;1;2;1;3;0;0;1;0;1
2149;2;2;2;2;2;2;7;1;0;1;0;7;1;2;2;1;1
1539;1;2;2;0;2;1;1;0;0;0;1;10;2;0;2;0;2
1961;1;1;1;1;1;2;8;2;1;2;0;2;0;0;0;1;1
2054;1;1;1;2;1;0;9;3;0;3;0;4;0;1;0;0;1
1811;1;2;2;0;1;0;0;0;0;1;0;11;2;0;2;0;2
1905;2;2;2;2;2;2;0;0;0;0;0;11;3;1;3;1;2
1211;2;2;0;0;2;0;1;0;0;0;0;4;0;0;2;0;2
943;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1
1901;1;1;0;0;2;0;4;0;0;1;0;1;0;0;1;0;1
1973;2;2;2;2;2;0;4;0;0;2;0;10;2;1;1;0;2
1803;2;1;2;0;2;1;1;0;0;0;1;10;2;0;3;0;2
1594;1;2;0;0;2;0;5;0;0;1;0;3;0;0;1;0;1
1152;2;2;2;0;2;0;0;0;0;0;0;8;1;0;1;0;2
2258;2;2;1;1;1;0;7;2;1;3;0;6;1;0;1;0;1
1458;2;2;2;2;1;2;1;0;0;1;0;9;3;1;1;1;2
1984;2;1;1;2;1;1;5;1;0;2;1;9;1;1;1;0;2
2091;2;2;1;1;1;0;9;2;1;2;0;4;0;0;1;0;1
1749;2;2;1;0;1;2;9;2;0;2;0;3;0;0;0;1;1
2733;2;2;1;2;2;2;9;3;0;2;0;9;1;2;3;1;2
1573;1;2;2;2;2;2;0;0;0;0;0;10;2;1;2;1;2
1880;1;1;1;1;1;1;10;3;1;3;1;0;0;0;0;0;1
1675;1;2;2;2;2;1;3;0;0;0;1;9;1;1;3;0;2
2632;2;2;2;2;1;0;3;0;0;2;0;10;4;2;4;0;2
2503;1;1;1;1;2;2;10;3;2;4;0;4;0;0;1;1;1
2056;1;2;1;0;2;2;7;1;0;1;0;7;1;0;3;1;1
1917;2;2;2;2;2;2;2;0;0;0;0;10;3;1;3;1;2
1881;2;2;2;0;2;0;2;0;0;0;0;7;1;0;3;0;2
1920;2;2;2;2;2;1;4;0;0;0;1;9;1;1;3;0;2
1796;1;2;2;2;2;1;2;0;0;0;1;8;1;1;3;0;2
1346;1;2;2;0;2;2;1;0;0;1;0;7;2;0;2;1;2
2428;1;2;2;1;2;0;5;1;2;3;0;8;4;1;3;0;2
2581;1;1;1;2;1;0;7;1;0;2;0;11;3;1;3;0;2
2012;1;2;2;1;2;2;8;0;2;1;0;8;2;0;3;1;1
1557;1;1;1;1;1;0;9;1;1;1;0;0;0;0;0;0;1
2080;1;1;2;2;2;0;5;0;0;0;0;8;1;1;3;0;2
1752;1;1;1;1;1;0;10;1;1;1;0;2;0;0;1;0;1
2168;2;1;1;1;1;0;10;5;1;3;0;2;0;0;0;0;1
1719;2;2;2;2;1;2;3;0;0;2;0;6;1;1;1;1;2
1310;2;1;1;0;1;1;7;1;0;2;1;1;0;0;0;0;1
2557;1;1;2;2;1;0;3;0;0;2;0;10;3;1;2;0;2
2450;1;1;1;2;2;0;5;1;0;2;0;10;2;2;2;0;2
2566;1;2;1;1;1;0;9;2;2;2;0;4;0;0;2;0;1
1858;2;1;1;0;1;1;8;1;0;2;1;1;0;0;1;0;1
1302;2;2;0;0;2;0;1;0;0;0;0;5;0;0;1;0;2
1860;2;2;2;2;2;0;0;0;0;0;0;10;2;1;2;0;2
2457;1;1;1;1;1;0;7;1;1;3;0;7;1;0;1;0;2
1047;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1
2471;1;2;2;2;2;0;3;0;0;0;0;10;2;1;3;0;2
1491;2;2;1;0;1;2;8;1;0;2;0;1;0;0;0;1;1
1667;2;2;2;2;1;1;2;0;0;1;1;9;2;1;1;0;2
2189;1;1;1;1;2;0;7;1;1;3;0;2;0;0;1;0;1
1719;1;1;1;0;2;0;10;2;0;0;0;1;0;0;3;0;1
2571;1;1;2;2;1;2;11;3;1;3;0;7;1;1;1;1;1
1539;1;1;1;0;2;0;6;1;0;1;0;4;0;0;1;0;1
1885;1;1;2;2;2;2;3;0;0;2;0;9;2;1;1;1;2
1315;1;2;2;0;1;2;0;0;0;2;0;8;1;0;0;1;2
1661;2;2;2;0;2;0;1;0;0;0;0;11;3;0;2;0;2
2109;2;2;2;1;1;1;4;0;1;3;1;10;1;0;2;0;2
2142;1;1;1;1;1;1;10;2;2;4;1;1;0;0;0;0;1
1989;1;2;2;2;2;1;9;2;0;0;1;8;2;2;3;0;1
1962;2;1;1;1;1;1;9;1;1;1;1;8;1;0;1;0;2
2514;2;1;2;1;2;1;6;0;1;2;1;9;3;0;3;0;2
1407;2;2;2;0;2;2;1;0;0;0;0;8;2;0;3;1;2
2015;2;1;1;2;1;1;10;3;0;4;1;3;0;1;0;0;1
2237;2;2;2;1;1;0;4;0;1;2;0;9;2;0;2;0;2
1406;1;2;2;0;1;0;1;0;0;1;0;10;1;0;0;0;2
2167;2;1;2;2;2;1;6;0;0;2;1;7;1;2;1;0;2
922;2;2;2;0;2;2;0;0;0;0;0;8;1;0;1;1;2
1462;2;2;2;0;1;0;0;0;0;1;0;6;1;0;1;0;2
1514;1;1;1;0;1;0;8;1;0;3;0;2;0;0;0;0;1
2171;1;2;2;2;2;0;3;0;0;0;0;10;2;1;4;0;2
2064;2;1;2;2;1;1;3;0;0;2;1;10;2;2;0;0;2
1948;2;2;2;2;2;1;3;0;1;0;1;9;1;1;4;0;2
1993;2;2;2;0;2;0;1;0;0;0;0;11;4;0;2;0;2
2222;1;1;1;0;2;0;11;3;0;2;0;2;0;0;1;0;1
2249;1;1;2;1;1;1;5;0;2;2;1;9;3;0;3;0;2
1876;1;1;1;1;1;2;10;2;1;3;0;3;0;0;0;1;1
1806;1;2;1;1;2;1;10;1;1;1;1;4;0;0;2;0;1
2786;2;2;2;2;2;2;7;1;1;0;0;9;6;1;5;1;1
2092;1;1;1;0;1;1;10;2;0;4;1;1;0;0;0;0;1
1353;1;1;1;0;2;1;10;2;0;0;1;1;0;0;1;0;1
1552;2;2;2;1;2;0;1;0;1;0;0;7;1;0;1;0;2
1362;2;2;2;0;2;2;0;0;0;0;0;11;4;0;1;1;2
1424;2;2;2;2;2;0;1;0;0;0;0;8;1;1;1;0;2
1520;2;1;1;0;0;1;10;2;0;0;1;1;0;0;0;0;1
2519;1;1;2;2;1;1;11;4;1;2;1;8;3;1;3;0;1
2240;1;1;2;0;1;0;4;0;0;4;0;9;2;0;0;0;2
1785;1;1;1;2;1;1;11;3;0;3;1;2;0;1;0;0;1
1180;1;1;1;0;1;1;11;3;0;1;1;0;0;0;0;0;1
1708;2;2;2;0;1;0;1;0;0;1;0;10;2;0;2;0;2
1905;1;1;2;2;2;0;1;0;0;0;0;7;1;1;2;0;2
1839;2;2;1;1;1;2;8;2;1;3;0;4;0;0;0;1;1
3190;2;2;1;1;2;0;11;6;2;1;0;3;0;1;3;0;1
829;1;1;1;0;1;0;8;1;0;1;0;1;0;0;0;0;1
2102;1;2;1;2;2;0;7;1;0;0;0;5;0;2;4;0;1
2568;2;1;2;2;1;0;6;0;0;4;0;7;2;1;0;0;2
1214;1;1;1;0;1;1;8;1;0;1;1;0;0;0;0;0;1
3244;2;1;2;2;1;0;10;7;1;1;0;10;4;2;4;0;1
1602;2;2;2;2;2;2;1;0;0;0;0;11;3;1;3;1;2
1662;1;1;2;2;2;1;3;0;0;0;1;10;3;1;2;0;2
1827;1;1;1;1;1;0;9;2;1;3;0;0;0;0;0;0;1
1849;2;2;1;1;1;1;8;1;1;2;1;3;0;0;1;0;1
2439;1;1;1;2;1;1;11;4;1;4;1;5;0;1;1;0;1
2811;1;1;2;1;2;1;7;0;3;2;1;7;1;0;3;0;2
1660;2;1;1;1;1;0;11;2;1;3;0;0;0;0;0;0;1
1635;1;1;1;1;1;0;7;1;1;1;0;2;0;0;0;0;1
1750;2;2;1;1;1;1;10;2;1;3;1;2;0;0;0;0;1
1378;1;2;2;0;2;2;0;0;0;0;0;8;1;0;3;1;2
2167;2;1;1;2;1;0;11;3;1;2;0;4;0;1;2;0;1
2722;2;1;1;1;2;0;8;4;1;3;0;11;3;2;2;0;2
2015;2;1;1;0;2;0;8;1;0;1;0;1;0;0;2;0;1
1631;2;1;1;2;1;0;11;3;0;2;0;0;0;1;0;0;1
1723;2;1;1;0;1;0;10;1;0;4;0;1;0;0;0;0;1
1720;2;1;1;1;2;1;9;2;1;0;1;3;0;0;2;0;1
1927;2;2;2;0;2;0;3;0;0;1;0;9;2;0;1;0;2
1830;2;2;2;0;2;0;0;0;0;0;0;10;2;0;3;0;2
1494;1;1;1;1;2;0;8;1;1;0;0;0;0;0;2;0;1
1327;1;2;2;0;2;2;1;0;0;0;0;10;2;0;1;1;2
1005;1;2;0;0;2;0;0;0;0;0;0;4;0;0;1;0;2
945;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1
1336;1;1;0;0;1;2;2;0;0;2;0;6;0;0;0;1;2
1987;1;1;1;1;1;0;8;1;1;3;0;4;0;0;0;0;1
2805;1;2;2;2;2;0;4;0;0;1;0;8;1;1;4;0;2
1272;1;2;2;0;2;2;2;0;0;0;0;7;1;0;2;1;2
1330;1;2;0;0;2;2;4;0;0;1;0;4;0;0;2;1;1
1952;1;1;1;1;2;2;10;3;1;0;0;3;0;0;2;1;1
1406;1;1;1;0;2;1;10;1;0;2;1;2;0;0;1;0;1
2156;1;1;2;1;1;0;5;0;1;3;0;10;2;0;0;0;2
1875;1;1;1;1;2;2;10;2;1;2;0;3;0;0;1;1;1
2211;2;2;1;1;1;0;10;2;1;3;0;4;0;0;1;0;1
1859;1;2;1;2;2;1;8;1;0;0;1;8;1;1;3;0;2
1210;2;1;0;0;2;0;4;0;0;1;0;0;0;0;1;0;1
2993;2;2;1;2;2;2;8;2;1;1;0;9;1;1;4;1;1
1809;2;1;1;0;1;0;11;2;0;1;0;4;0;0;2;0;1
1726;1;2;2;0;2;0;1;0;0;1;0;11;2;0;2;0;2
1873;2;2;2;2;2;0;3;0;0;0;0;11;2;1;3;0;2
2219;1;2;2;2;2;2;5;0;0;0;0;9;2;1;4;1;2
1456;2;1;1;0;1;0;9;2;0;2;0;2;0;0;0;0;1
2268;2;1;2;2;2;0;5;0;0;0;0;9;2;1;3;0;2
1390;1;1;1;0;1;2;11;3;0;1;0;3;0;0;0;1;1
1699;2;1;1;1;1;1;9;2;1;2;1;2;0;0;0;0;1
2925;2;1;2;1;2;0;4;0;1;1;0;11;4;2;5;0;2
1732;2;2;1;1;1;2;9;2;1;3;0;3;0;0;0;1;1
1684;2;1;2;2;2;2;1;0;0;1;0;9;1;1;2;1;2
2663;1;1;1;2;1;0;7;1;0;3;0;5;0;1;1;0;2
1779;2;1;1;0;2;1;10;2;0;3;1;1;0;0;1;0;1
1875;1;1;2;2;2;1;4;0;0;1;1;9;2;1;2;0;2
1915;2;2;2;2;2;0;1;0;0;0;0;7;1;1;3;0;2
1906;1;2;1;0;1;0;9;2;0;4;0;4;0;0;0;0;1
1791;2;2;2;2;2;0;5;0;0;1;0;11;3;1;2;0;2
1984;1;2;2;1;1;2;3;0;1;1;0;10;1;0;1;1;2
1504;1;1;1;0;1;2;7;1;0;2;0;2;0;0;0;1;1
1672;2;2;2;0;1;2;2;0;0;1;0;9;1;0;1;1;2
1364;1;2;0;0;2;0;2;0;0;0;0;3;0;0;1;0;2
1663;1;1;0;0;1;0;5;0;0;3;0;2;0;0;0;0;1
995;2;2;0;0;2;2;0;0;0;0;0;4;0;0;1;1;2
1257;1;1;1;0;1;1;9;2;0;2;1;0;0;0;0;0;1
1008;1;1;1;0;1;1;8;1;0;1;1;0;0;0;0;0;1
2214;1;2;1;1;2;0;8;1;2;1;0;9;0;0;3;0;1
1492;1;2;2;2;2;1;4;0;0;1;1;7;1;1;1;0;2
2541;2;2;2;2;2;2;3;0;0;1;0;9;2;2;4;1;2
1395;2;2;0;0;2;1;3;0;0;1;1;3;0;0;1;0;1
2609;1;1;1;2;1;0;9;3;1;3;0;7;1;1;1;0;1
1866;2;2;1;0;1;0;8;1;0;3;0;4;0;0;0;0;1
1479;2;1;1;0;1;1;10;2;0;1;1;1;0;0;1;0;1
1302;1;1;1;0;1;1;7;1;0;2;1;1;0;0;0;0;1
1810;1;1;0;0;2;1;4;0;0;2;1;0;0;0;1;0;1
2452;1;1;1;1;2;1;10;1;1;2;1;5;0;0;2;0;1
1775;1;1;1;1;1;0;8;1;1;3;0;2;0;0;0;0;1
1844;1;1;1;0;1;0;11;3;0;3;0;1;0;0;0;0;1
1600;2;2;2;0;1;0;1;0;0;1;0;10;1;0;2;0;2
1392;2;2;2;0;2;2;0;0;0;1;0;11;3;0;1;1;2
1574;1;1;1;1;1;0;9;1;1;2;0;2;0;0;0;0;1
1758;1;1;1;0;2;1;9;2;0;2;1;3;0;0;1;0;1
1876;1;2;2;1;2;2;11;3;2;3;0;6;1;0;1;1;1
2009;2;2;2;2;1;2;2;0;0;2;0;9;1;1;2;1;2
2503;1;2;1;1;2;1;8;1;2;3;1;5;0;0;1;0;1
1647;1;1;0;2;2;0;5;0;0;1;0;6;0;1;1;0;2
1510;2;2;2;2;1;2;0;0;0;1;0;10;1;1;2;1;2
2374;1;1;0;0;2;0;4;0;0;2;0;3;0;0;1;0;1
1764;1;1;2;0;1;0;3;0;0;2;0;8;1;0;1;0;2
1371;2;1;1;1;1;0;9;1;1;2;0;2;0;0;0;0;1
1913;2;1;1;0;2;0;10;2;0;2;0;2;0;0;1;0;1
2414;2;2;2;2;2;2;4;0;0;1;0;11;4;2;4;1;2
1803;1;1;2;1;1;2;4;0;1;3;0;7;1;0;0;1;2
2463;1;1;2;1;2;1;11;3;1;3;1;4;1;0;1;0;1
1852;1;2;2;1;2;0;1;0;1;1;0;11;3;1;2;0;2
2297;2;1;1;1;1;2;7;1;1;2;0;5;0;0;2;1;1
2137;1;2;2;0;1;1;3;0;0;2;1;10;2;0;0;0;2
899;1;1;1;0;1;0;9;2;0;1;0;0;0;0;0;0;1
1494;2;2;2;0;2;2;0;0;0;0;0;8;1;0;2;1;2
2184;2;1;1;1;1;0;9;2;1;3;0;3;0;0;1;0;1
1701;2;2;2;2;2;0;0;0;0;0;0;11;3;1;3;0;2
1588;1;2;2;2;1;2;1;0;0;1;0;11;3;1;2;1;2
1610;2;2;2;0;2;2;1;0;0;0;0;10;1;0;2;1;2
2746;1;2;2;2;1;2;9;1;0;2;0;10;3;1;2;1;1
2025;2;2;2;2;2;1;6;0;0;2;1;8;1;2;1;0;2
1716;2;2;0;1;1;0;7;0;1;3;0;3;0;0;0;0;1
1332;1;1;1;0;1;1;5;1;0;2;1;1;0;0;0;0;1
2103;2;2;2;2;2;2;1;0;0;0;0;11;6;2;3;1;2
1204;2;2;2;0;2;0;1;0;0;1;0;7;1;0;1;0;2
2188;2;2;1;0;2;2;9;2;0;3;0;6;0;0;1;1;1
2016;1;2;1;1;2;0;9;3;1;1;0;4;0;0;2;0;1
1920;2;1;2;2;2;0;5;0;0;1;0;8;1;1;1;0;2
2011;2;2;2;0;2;0;2;0;0;1;0;10;3;0;2;0;2
2401;2;1;1;1;2;1;11;4;2;2;1;4;0;0;2;0;1
1851;1;1;2;2;1;0;3;0;0;1;0;10;2;1;2;0;2
2812;1;1;2;1;2;0;10;1;2;1;0;10;4;0;3;0;1
2053;2;1;2;0;1;0;2;0;0;1;0;8;2;0;1;0;2
1210;1;1;0;0;1;0;4;0;0;2;0;0;0;0;0;0;1
2652;1;1;2;2;1;0;7;1;1;4;0;10;4;1;1;0;2
2567;1;1;1;2;1;2;7;2;0;3;0;8;3;2;1;1;1
1272;1;1;1;0;1;1;11;4;0;2;1;0;0;0;0;0;1
2229;1;1;2;0;1;0;11;3;0;3;0;7;1;0;1;0;1
2488;1;2;2;0;1;0;3;0;0;2;0;10;1;0;2;0;2
2246;1;1;1;2;1;0;7;1;0;2;0;9;2;1;1;0;2
1785;1;1;1;1;1;0;10;2;1;2;0;3;0;0;0;0;1
2165;1;2;2;1;2;0;5;0;1;0;0;11;3;0;3;0;2
2070;1;1;1;0;2;0;11;3;0;2;0;0;0;0;1;0;1
2137;1;1;1;1;1;1;11;2;1;4;1;1;0;0;1;0;1
2687;2;1;1;1;2;0;10;3;1;3;0;6;1;1;1;0;1
1187;2;2;2;0;2;0;1;0;0;0;0;11;3;0;1;0;2
1831;2;1;1;1;2;0;11;1;1;2;0;2;0;0;2;0;1
1515;2;2;2;0;2;2;0;0;0;0;0;5;1;0;1;1;2
1812;1;1;1;0;1;1;9;1;0;2;1;2;0;0;1;0;1
1640;1;1;1;1;1;2;9;1;1;2;0;1;0;0;0;1;1
1934;2;2;2;2;2;0;1;0;0;0;0;11;3;1;4;0;2
2069;1;1;1;2;1;1;10;3;0;3;1;2;0;1;0;0;1
1576;2;1;1;0;1;0;10;2;0;2;0;0;0;0;0;0;1
2106;2;1;2;1;1;2;6;0;1;3;0;7;1;1;1;1;2
1871;1;1;2;2;2;0;2;0;0;1;0;11;4;1;2;0;2
2199;1;1;2;2;1;0;5;0;0;2;0;10;2;1;2;0;2
1699;1;1;1;1;1;0;11;3;1;3;0;0;0;0;0;0;1
1360;1;2;2;0;2;2;0;0;0;1;0;11;1;0;1;1;2
1634;1;1;1;0;1;0;11;3;0;1;0;0;0;0;0;0;1
980;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1683;1;2;2;0;2;0;1;0;0;0;0;10;2;0;2;0;2
921;1;1;0;0;1;1;5;0;0;1;1;0;0;0;0;0;1
1819;2;2;2;0;1;0;1;0;0;1;0;10;2;0;2;0;2
1602;2;2;2;0;2;2;0;0;0;0;0;11;3;0;2;1;2
2042;1;1;0;0;1;0;4;0;0;2;0;2;0;0;1;0;2
1911;2;2;1;1;2;1;6;1;2;0;1;5;0;0;3;0;1
1385;1;1;0;0;1;1;7;0;0;2;1;0;0;0;0;0;1
1851;1;1;1;0;1;0;11;3;0;3;0;0;0;0;0;0;1
1841;2;2;2;1;2;0;1;0;1;0;0;11;3;0;2;0;2
2277;2;1;2;2;1;1;8;1;0;2;1;8;1;1;1;0;1
1436;2;2;2;0;2;2;0;0;0;0;0;9;3;0;3;1;2
1863;1;2;2;0;2;0;2;0;0;0;0;11;4;0;2;0;2
2782;1;1;1;1;1;1;10;3;2;3;1;6;1;1;2;0;1
1972;2;1;1;1;1;0;9;1;1;3;0;3;0;0;0;0;1
1650;2;2;2;2;1;2;1;0;0;1;0;10;1;1;2;1;2
1559;2;1;2;2;2;1;2;0;0;0;1;11;2;1;1;0;2
919;2;2;2;0;2;0;0;0;0;0;0;11;3;0;1;0;2
2480;1;2;2;2;2;1;5;0;0;2;1;10;2;2;3;0;2
1694;2;2;2;2;2;0;0;0;0;0;0;10;2;1;3;0;2
2120;1;1;2;2;1;0;2;0;0;2;0;10;2;1;1;0;2
1291;1;1;1;0;1;1;11;3;0;2;1;0;0;0;0;0;1
1639;1;2;2;2;2;0;0;0;0;1;0;6;1;1;1;0;2
1487;1;2;2;2;2;0;0;0;0;0;0;11;3;1;2;0;2
1777;2;2;1;1;1;0;8;1;1;3;0;3;0;0;0;0;1
1475;2;2;2;0;1;0;1;0;0;1;0;11;2;0;0;0;2
1764;1;2;2;2;1;0;3;0;0;1;0;11;2;1;2;0;2
1407;1;2;1;1;2;2;8;1;1;1;0;3;0;0;1;1;1
1469;1;1;1;0;1;2;9;1;0;2;0;0;0;0;0;1;1
1550;2;2;2;0;1;0;0;0;0;1;0;11;3;0;2;0;2
2259;2;2;1;1;1;0;10;3;2;4;0;3;0;0;1;0;1
2059;2;2;1;1;2;0;10;2;1;2;0;2;0;0;1;0;1
2056;1;1;2;0;2;1;3;0;0;2;1;9;1;0;2;0;2
1429;2;2;2;0;2;0;1;0;0;0;0;10;2;0;2;0;2
2377;1;2;2;2;1;0;5;0;0;4;0;10;2;1;1;0;2
1430;2;2;2;2;2;2;0;0;0;0;0;11;3;1;2;1;2
1754;1;1;2;0;1;0;3;0;0;1;0;7;2;0;1;0;2
1409;1;2;1;0;1;1;9;1;0;2;1;1;0;0;0;0;1
1735;2;2;1;1;2;2;11;3;1;2;0;3;0;0;1;1;1
1471;2;2;0;0;1;1;1;0;0;2;1;6;0;0;0;0;2
2713;2;2;2;2;2;0;11;3;1;3;0;6;1;1;1;0;1
1912;1;1;2;2;2;2;5;0;0;1;0;7;1;1;3;1;2
2711;1;1;2;2;2;1;7;2;0;3;1;10;3;1;2;0;2
1744;1;1;1;2;2;1;10;2;0;1;1;7;1;1;2;0;2
1615;1;1;1;1;1;1;9;2;1;2;1;2;0;0;1;0;1
1937;1;2;1;1;1;1;10;1;1;2;1;3;0;0;1;0;1
2346;1;1;1;1;1;0;11;3;2;3;0;4;0;0;1;0;1
1780;2;1;1;1;1;1;11;3;1;2;1;0;0;0;0;0;1
2436;1;2;2;1;2;0;3;0;1;0;0;8;2;0;4;0;2
1509;2;1;1;0;1;1;8;1;0;2;1;3;0;0;1;0;1
2672;2;1;1;2;2;0;9;2;1;3;0;6;0;1;1;0;1
2392;2;2;2;2;2;2;3;0;0;1;0;7;1;1;4;1;2
945;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1
2337;2;1;2;1;1;0;3;0;1;2;0;9;1;1;2;0;2
2095;2;1;1;2;1;1;6;1;0;3;1;8;1;1;0;0;2
1619;1;2;2;2;1;0;0;0;0;2;0;11;1;1;1;0;2
2501;2;2;2;2;1;2;7;1;0;1;0;9;2;2;3;1;2
1519;1;1;2;2;1;1;2;0;0;2;1;11;3;1;0;0;2
2185;1;2;2;2;2;0;2;0;0;0;0;8;1;1;5;0;2
1726;2;2;1;1;2;2;9;2;1;0;0;4;0;0;3;1;1
1599;1;2;0;0;1;0;0;0;0;1;0;6;0;0;1;0;2
2319;2;2;1;1;2;1;7;1;1;1;1;5;0;0;3;0;1
1809;2;1;2;2;1;1;6;0;0;1;1;10;2;1;2;0;2
1811;1;1;2;0;2;0;4;0;0;0;0;11;3;0;2;0;2
1136;2;2;0;0;2;0;0;0;0;0;0;5;0;0;2;0;2
1432;2;2;0;0;1;2;5;0;0;2;0;3;0;0;0;1;1
2095;1;2;1;0;2;0;8;1;0;3;0;4;0;0;1;0;1
2089;2;1;1;0;1;0;10;2;0;3;0;3;0;0;0;0;1
1922;2;2;2;0;1;2;3;0;0;2;0;11;3;0;0;1;2
1789;2;2;2;2;2;0;2;0;0;0;0;11;3;1;3;0;2
1067;2;1;0;0;1;0;2;0;0;2;0;0;0;0;0;0;1
1245;1;1;0;0;2;0;6;0;0;1;0;0;0;0;1;0;1
1047;1;1;0;0;2;0;1;0;0;0;0;4;0;0;2;0;2
2061;2;1;1;1;2;2;8;1;1;2;0;4;0;0;1;1;1
2765;2;2;2;1;2;0;7;0;1;0;0;7;2;0;3;0;2
3013;1;2;2;2;2;0;8;2;1;0;0;8;3;1;3;0;1
1961;1;1;1;0;1;0;9;2;0;4;0;4;0;0;0;0;1
1398;2;1;1;0;1;1;7;1;0;2;1;4;1;0;0;0;1
